millis,stamp,datetime,motion,temp,hum
8249999,1599498005,2020/9/7 17:0:5,Inactive,21.30,52.00
8250999,1599498006,2020/9/7 17:0:6,Inactive,21.30,51.90
8251999,1599498007,2020/9/7 17:0:7,Inactive,21.30,51.90
8252999,1599498008,2020/9/7 17:0:8,Inactive,21.30,52.00
8253999,1599498009,2020/9/7 17:0:9,Inactive,21.30,52.00
8254999,1599498010,2020/9/7 17:0:10,Inactive,21.30,52.00
8256000,1599498011,2020/9/7 17:0:11,Inactive,21.30,52.00
8256999,1599498012,2020/9/7 17:0:12,Inactive,21.30,52.00
8257999,1599498013,2020/9/7 17:0:13,Inactive,21.30,52.00
8258999,1599498014,2020/9/7 17:0:14,Inactive,21.30,52.00
8259999,1599498015,2020/9/7 17:0:15,Inactive,21.30,52.00
8260999,1599498016,2020/9/7 17:0:16,Inactive,21.30,51.90
8261999,1599498017,2020/9/7 17:0:17,Inactive,21.30,51.90
8262999,1599498018,2020/9/7 17:0:18,Inactive,21.30,52.00
8263999,1599498019,2020/9/7 17:0:19,Inactive,21.30,52.00
8264999,1599498020,2020/9/7 17:0:20,Inactive,21.30,52.00
8265999,1599498021,2020/9/7 17:0:21,Inactive,21.30,52.00
8266999,1599498022,2020/9/7 17:0:22,Inactive,21.30,52.00
8267999,1599498023,2020/9/7 17:0:23,Inactive,21.30,52.00
8268999,1599498024,2020/9/7 17:0:24,Inactive,21.30,52.00
8269999,1599498025,2020/9/7 17:0:25,Inactive,21.30,52.00
